Distance (m),Elevation (m),Latitude,Longitude
818.2687980589772,269.2985534667969,44.93826132817529,-93.0208287763192
821.2771392283117,269.0499877929688,44.93825835340198,-93.02079083118042
824.2854803976462,268.7811279296875,44.93825537861609,-93.0207528860455
827.2938215669807,268.4989013671875,44.93825240381764,-93.02071494091456
830.3021627363152,268.2341003417969,44.93824942900663,-93.02067699578754
833.3105039056496,268.0146484375,44.93824645418305,-93.02063905066444
836.3188450749841,267.801025390625,44.93824347934691,-93.02060110554532
839.3271862443186,267.6017761230469,44.9382405044982,-93.02056316043007
842.335527413653,267.417236328125,44.93823752963693,-93.0205252153188
845.3438685829875,267.2518005371094,44.93823455476309,-93.02048727021145
848.352209752322,267.1097106933594,44.93823157987669,-93.02044932510796
851.3605509216565,266.98193359375,44.93822860497772,-93.02041138000851
854.3688920909909,266.8723754882812,44.93822563006619,-93.02037343491293
857.3772332603254,266.8182678222656,44.93822265514208,-93.02033548982132
860.3855744296599,266.7619323730469,44.93821968020542,-93.02029754473358
863.3939155989943,266.6892700195312,44.9382167052562,-93.02025959964982
866.4022567683288,266.6014099121094,44.93821373029441,-93.02022165456998
869.4105979376633,266.5172424316406,44.93821075532006,-93.02018370949406
872.4189391069978,266.4696044921875,44.93820778033314,-93.02014576442213
875.4272802763322,266.4461669921875,44.93820480533365,-93.02010781935405
878.4356214456667,266.5470581054688,44.9382018303216,-93.02006987428996
881.4439626150012,266.9412231445312,44.93819885529697,-93.02003192922979
884.4523037843356,267.4072875976562,44.9381958802598,-93.01999398417354
887.4606449536701,268.5209350585938,44.93819290521005,-93.01995603912121
890.4689861230046,270.2212524414062,44.93818993014774,-93.01991809407286
893.477327292339,272.0027770996094,44.93818695507287,-93.01988014902838
896.4856684616735,273.9924621582031,44.93818397998542,-93.01984220398788
899.494009631008,276.0733032226562,44.93818100488542,-93.0198042589513
902.5023508003425,277.9811096191406,44.93817802977286,-93.01976631391864
905.5106919696769,279.6131591796875,44.93817505464772,-93.0197283688899
908.5190331390114,281.1026916503906,44.93817207951003,-93.01969042386514
911.5273743083459,282.2280883789062,44.93816910435976,-93.01965247884425
914.5357154776805,282.8168334960938,44.93816612919692,-93.01961453382734
917.5440566470149,283.4064636230469,44.93816315402154,-93.01957658881435
920.5523978163494,283.6256408691406,44.93816017883358,-93.01953864380528
923.5607389856839,283.7138977050781,44.93815720363305,-93.01950069880019
926.5690801550184,283.8545227050781,44.93815422841995,-93.01946275379896
929.5774213243528,284.0635070800781,44.93815125319431,-93.01942480880172
932.5857624936873,284.3137512207031,44.93814827795608,-93.01938686380839
935.5941036630218,284.61572265625,44.93814530270531,-93.01934891881899
938.6024448323562,285.0128173828125,44.93814232744197,-93.01931097383351
941.6107860016907,285.4197692871094,44.93813935216605,-93.01927302885201
944.6191271710252,285.8677673339844,44.93813637687757,-93.01923508387438
947.6274683403597,286.3234558105469,44.93813340157653,-93.01919713890072
